Date&Time,Tweet,Tweet_ID,ReTweet_Count,Favorite_Count,Tweet_Source,blob_polarity,blob_subjectivity,blob_sentiment,ds,vader_scores,vader_polarity,vader_sentiment
2022-06-01 16:30:48+00:00,like robust system prevent extinguish fires needs equally effective system identify respond disease outbreaks firefighting comparison useful way understand amazing work,1532036952630784001,182,1161,Twitter Media Studio,0.5,0.5666666666666668,positive,BillGates,"{'neg': 0.0, 'neu': 0.487, 'pos': 0.513, 'compound': 0.93}",0.93,positive
2022-06-01 00:11:22+00:00,cant believe 15 years ago always enjoyed conference,1531790470283636736,271,2971,Twitter Web App,0.5,0.7,positive,BillGates,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5106}",0.5106,positive
2022-06-01 00:11:03+00:00,reconnecting steve fantastic record wasnt reluctant take photo wish opportunity run comb hair first,1531790391220969472,19,332,Twitter Web App,0.325,0.6166666666666667,positive,BillGates,"{'neg': 0.0, 'neu': 0.48, 'pos': 0.52, 'compound': 0.8702}",0.8702,positive
2022-05-31 22:04:12+00:00,incredible,1531758467668537344,7620,29417,Twitter Web App,0.9,0.9,positive,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2022-05-31 20:56:38+00:00,recently met 33 graduate students leading scientists make sure disease outbreaks dont go global,1531741464811962369,247,1469,Twitter Media Studio,0.16666666666666666,0.3796296296296296,positive,BillGates,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.3182}",0.3182,positive
2022-05-31 19:29:02+00:00,many great commencement speeches found one friend reid particularly insightful,1531719422158569472,115,957,Twitter Web App,0.48888888888888893,0.5277777777777778,positive,BillGates,"{'neg': 0.0, 'neu': 0.523, 'pos': 0.477, 'compound': 0.8074}",0.8074,positive
2022-05-28 15:02:08+00:00,great meet dr exchange perspectives global health indias success vaccination drive use technology drive health outcomes scale offers many lessons world,1530565087760486402,196,789,Twitter Web App,0.34,0.25,positive,BillGates,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.8316}",0.8316,positive
2022-05-27 16:09:28+00:00,happy meet prime minister members government today madrid great see leadership commitment addressing pressing global challenges particularly equity global health climate change food security,1530219648326565888,1040,3830,Twitter Web App,0.3533333333333334,0.4166666666666667,positive,BillGates,"{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.9201}",0.9201,positive
2022-05-25 16:05:22+00:00,school shooting texas heartbreaking parent worry child isnt safe school must come together act never happens,1529493838665945089,654,5991,Twitter Web App,0.5,0.5,positive,BillGates,"{'neg': 0.39, 'neu': 0.61, 'pos': 0.0, 'compound': -0.8077}",-0.8077,negative
2022-05-24 17:02:16+00:00,long ago world increased aid global health time crisis must,1529145769516707840,296,1919,Twitter Web App,-0.025,0.2,negative,BillGates,"{'neg': 0.289, 'neu': 0.563, 'pos': 0.148, 'compound': -0.4588}",-0.4588,negative
2022-05-23 19:13:30+00:00,working detect pathogens earlier stop pandemics tracks,1528816410343878656,308,2020,Twitter Media Studio,0.0,0.5,neutral,BillGates,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.296}",-0.296,negative
2022-05-22 20:20:36+00:00,movies like outbreak nailed imagined global diseasefighting team ready respond crisis moments notice need make reality,1528470905554280448,548,2489,Twitter Web App,0.1,0.25,positive,BillGates,"{'neg': 0.186, 'neu': 0.588, 'pos': 0.226, 'compound': -0.0258}",-0.0258,negative
2022-05-20 20:49:33+00:00,ruths discovery rotavirus saved millions lives learning rota inspired us launch ruth real hero,1527753418835517440,189,1599,Twitter Web App,0.2,0.30000000000000004,positive,BillGates,"{'neg': 0.0, 'neu': 0.534, 'pos': 0.466, 'compound': 0.8625}",0.8625,positive
2022-05-20 17:12:20+00:00,great time answering questions yesterday pandemic prevention climate change farmland cell phone much highlights,1527698754026975237,332,2574,Twitter Web App,0.5,0.475,positive,BillGates,"{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.6249}",0.6249,positive
2022-05-19 17:10:22+00:00,im answering questions,1527335869299843087,366,3837,Twitter Web App,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2022-05-19 15:00:13+00:00,hey ask anything 1030am pacific time,1527303116026023936,233,3324,Twitter Web App,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2022-05-19 00:59:08+00:00,warehouse cool many reasons,1527091451720441857,353,2576,Twitter Media Studio,0.425,0.575,positive,BillGates,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.3182}",0.3182,positive
2022-05-17 20:47:46+00:00,hope spirit paul farmers work lives generations,1526665802350350337,467,2566,Twitter Media Studio,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 0.521, 'pos': 0.479, 'compound': 0.5574}",0.5574,positive
2022-05-12 21:06:47+00:00,appreciated conversations years perspective importance staying prepared,1524858649356558336,207,1752,Twitter Web App,0.2,0.1,positive,BillGates,"{'neg': 0.0, 'neu': 0.342, 'pos': 0.658, 'compound': 0.7717}",0.7717,positive
2022-05-12 19:38:18+00:00,honor speak virtually globalcovidsummit today urgent action needed end pandemic prevent next im grateful leadership us belize germany indonesia senegal,1524836383382089728,228,1541,Twitter Web App,0.05,0.05,positive,BillGates,"{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.7964}",0.7964,positive
2022-05-11 17:48:07+00:00,bono youre amazing philanthropist friend working learning together one greatest joys,1524446267887161344,258,2352,Twitter Web App,0.8,0.95,positive,BillGates,"{'neg': 0.0, 'neu': 0.327, 'pos': 0.673, 'compound': 0.9371}",0.9371,positive
2022-05-11 17:48:07+00:00,cant wait read,1524446266180063232,246,2176,Twitter Web App,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2022-05-10 21:41:54+00:00,continue working partners ensure none us deal pandemic,1524142712290627584,194,2138,Twitter Web App,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.3818}",0.3818,positive
2022-05-10 21:41:54+00:00,gates foundation coming together today first time two years lucky teams see everyone thank hard work,1524142710994571264,178,2257,Twitter Web App,0.0972222222222222,0.5694444444444445,positive,BillGates,"{'neg': 0.071, 'neu': 0.66, 'pos': 0.269, 'compound': 0.5994}",0.5994,positive
2022-05-10 21:41:53+00:00,im fortunate vaccinated boosted access testing great medical care,1524142709853720576,267,2392,Twitter Web App,0.4000000000000001,0.48333333333333334,positive,BillGates,"{'neg': 0.0, 'neu': 0.282, 'pos': 0.718, 'compound': 0.9136}",0.9136,positive
2022-05-10 21:41:53+00:00,ive tested positive covid im experiencing mild symptoms following experts advice isolating im healthy,1524142708628934656,2165,9887,Twitter Web App,0.26515151515151514,0.4113636363636364,positive,BillGates,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.743}",0.743,positive
2022-05-10 19:54:58+00:00,worldchanging ideas require bold thinkers doers transform reality new advisory group members goalkeepers initiative changing world,1524115800591724545,161,1232,Twitter Web App,0.23484848484848483,0.5606060606060606,positive,BillGates,"{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.3818}",0.3818,positive
2022-05-07 16:44:32+00:00,katalin kariko saw potential mrna save lives others didand willing fight tooth nail pursue,1522980714920128512,331,1905,Twitter Media Studio,0.125,0.875,positive,BillGates,"{'neg': 0.146, 'neu': 0.674, 'pos': 0.18, 'compound': 0.1531}",0.1531,positive
2022-05-07 04:39:20+00:00,thank commitment tackling worlds toughest challenges like climate change better health everywhere world im excited continue working towards future without pandemics,1522798213144621058,270,2350,Twitter Web App,0.2916666666666667,0.4583333333333333,positive,BillGates,"{'neg': 0.044, 'neu': 0.475, 'pos': 0.481, 'compound': 0.8979}",0.8979,positive
2022-05-06 22:54:13+00:00,johns leadership remarkable especially last two years work saved tens millions lives many reasons hopeful hiv prevention treatment future,1522711362010451968,139,1066,Twitter Web App,0.3125,0.3770833333333333,positive,BillGates,"{'neg': 0.0, 'neu': 0.623, 'pos': 0.377, 'compound': 0.8658}",0.8658,positive
2022-05-06 17:04:56+00:00,going prevent next pandemic world needs infectious disease equivalent firefighters also video cute puppy,1522623458869350400,400,2549,Twitter Media Studio,0.25,0.5,positive,BillGates,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.4767}",0.4767,positive
2022-05-06 05:43:04+00:00,thanks,1522451863152472064,7,128,Twitter Web App,0.2,0.2,positive,BillGates,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,positive
2022-05-06 05:17:20+00:00,rt covid19 ends last pandemic made world much equitable place,1522445386618597376,122,0,Twitter Web App,0.1,0.13333333333333333,positive,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2022-05-05 21:39:22+00:00,amazing john ann great see supporting next generation innovatorsthe people counting make cleanenergy breakthroughs,1522330136774778881,139,1247,Twitter Web App,0.41250000000000003,0.475,positive,BillGates,"{'neg': 0.0, 'neu': 0.505, 'pos': 0.495, 'compound': 0.8957}",0.8957,positive
2022-05-05 01:36:43+00:00,honor meet front line heroes like laura heroic work inspiration us,1522027479166185472,78,1024,Twitter Web App,0.7,0.9,positive,BillGates,"{'neg': 0.0, 'neu': 0.273, 'pos': 0.727, 'compound': 0.9432}",0.9432,positive
2022-05-05 00:34:24+00:00,also chance meet gates foundation goalkeepers world datas,1522011796978094080,103,1257,Twitter Web App,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.25}",0.25,positive
2022-05-05 00:34:24+00:00,day great time london chatting professor dame sarah gilbert new book,1522011795518464000,211,2359,Twitter Web App,0.4681818181818182,0.6022727272727273,positive,BillGates,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.6249}",0.6249,positive
2022-05-04 21:44:06+00:00,thanks thoughtful conversation always appreciate smart questions smarter jokes really important issues,1521968940817076226,186,2060,Twitter Web App,0.3035714285714286,0.5857142857142857,positive,BillGates,"{'neg': 0.0, 'neu': 0.217, 'pos': 0.783, 'compound': 0.9432}",0.9432,positive
2022-05-04 16:49:26+00:00,going make covid19 last pandemic need germ team,1521894781634314241,332,1846,Twitter Media Studio,0.0,0.06666666666666667,neutral,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2022-05-03 17:02:21+00:00,new book prevent next pandemic available proceeds donated partners health memory dr paul farmer inspired world commitment saving lives,1521535645386125312,714,4620,Twitter Web App,0.1787878787878788,0.28484848484848485,positive,BillGates,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.7096}",0.7096,positive
2022-05-03 12:36:25+00:00,shocked wake news morning reversal roe v wade would set us back 50 years disproportionately impact vulnerable women society support womans right make decisions health care,1521468720882745344,1311,11414,Twitter Web App,-0.22857142857142856,0.45892857142857146,negative,BillGates,"{'neg': 0.131, 'neu': 0.685, 'pos': 0.184, 'compound': 0.4019}",0.4019,positive
2022-05-03 02:17:03+00:00,new book comes tomorrow insiders get early sneak peek download free chapter,1521312855127076864,298,2236,Twitter Web App,0.21212121212121213,0.5181818181818182,positive,BillGates,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5106}",0.5106,positive
2022-05-02 21:29:33+00:00,one wants live dont says outbreaks inevitable pandemics optional,1521240499830476800,209,1439,Twitter Web App,0.11212121212121212,0.5333333333333333,positive,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2022-05-02 18:26:09+00:00,ive lucky spend time learn many extraordinary teachers years like incredible washington state teachers appreciate dedication resilience teacherappreciationweek,1521194349245042693,138,1225,Twitter Web App,0.5166666666666666,0.8083333333333333,positive,BillGates,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.7906}",0.7906,positive
2022-05-01 17:03:05+00:00,world make covid19 last pandemic,1520811054418202625,556,3076,Twitter Media Studio,0.0,0.06666666666666667,neutral,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2022-04-30 22:56:50+00:00,world wasnt ready covid choose ready next time,1520537691267682304,389,3044,Twitter Web App,0.13333333333333333,0.3333333333333333,positive,BillGates,"{'neg': 0.199, 'neu': 0.566, 'pos': 0.236, 'compound': 0.1002}",0.1002,positive
2022-04-30 17:44:49+00:00,im excited chat one favorite thinkers next week,1520459168829771776,152,1502,Twitter Web App,0.2916666666666667,0.5833333333333334,positive,BillGates,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.6597}",0.6597,positive
2022-04-29 20:26:31+00:00,avoid another covid19 worse world needs fulltime paid team whose entire job prevent pandemics call germ,1520137476911763456,509,2625,Twitter Web App,-0.2,0.6125,negative,BillGates,"{'neg': 0.273, 'neu': 0.67, 'pos': 0.057, 'compound': -0.6369}",-0.6369,negative
2022-04-29 16:55:20+00:00,im looking forward chat,1520084330659254274,105,1132,Twitter Web App,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2022-04-28 16:51:00+00:00,best way prevent pneumonia vaccinate children pathogens cause impressive effort longlifeforall,1519720849170862081,278,2250,Twitter Web App,1.0,0.65,positive,BillGates,"{'neg': 0.0, 'neu': 0.482, 'pos': 0.518, 'compound': 0.8225}",0.8225,positive
2022-04-27 17:10:41+00:00,giving ted talk always memorable nervewracking experience beyond talk also got listen stories frontline workers catch people working make world equitable place,1519363415982059520,273,2385,Twitter Web App,0.5,1.0,positive,BillGates,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.34}",0.34,positive
2022-04-26 18:19:10+00:00,day polio workers around world cross mountains deserts bring vaccines kids us match dedication support endpolio,1519018261790085120,251,2026,Twitter Web App,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4019}",0.4019,positive
2022-04-25 22:05:15+00:00,building software company nothing compared building roman fire bucket tried hand latest ted talk,1518712769196961792,623,6832,Twitter Media Studio,0.5,0.9,positive,BillGates,"{'neg': 0.136, 'neu': 0.682, 'pos': 0.182, 'compound': 0.2023}",0.2023,positive
2022-04-25 20:26:30+00:00,global fund one kindest things people ever done one another replenishing lower malaria cases almost two thirds four years strengthen health systems help ensure covid19 last pandemic worldmalariaday,1518687917526315009,245,1916,Twitter Web App,0.0,0.03333333333333333,neutral,BillGates,"{'neg': 0.065, 'neu': 0.71, 'pos': 0.225, 'compound': 0.6597}",0.6597,positive
2022-04-23 15:36:19+00:00,happy world book day try read every day whether busy day office hike one favorite ways learn new things better understand world,1517890116898885634,995,10797,Twitter Media Studio,0.40727272727272723,0.6509090909090909,positive,BillGates,"{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.8625}",0.8625,positive
2022-04-22 19:54:55+00:00,rt prevent future pandemics says must invest 3 things 1 disease monitoring 2 research develop,1517592806247731200,477,0,Twitter Web App,0.0,0.125,neutral,BillGates,"{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.0258}",0.0258,positive
2022-04-22 17:06:50+00:00,seven years ago gave ted talk world wasnt ready next epidemic lot changed since,1517550507019046913,311,2881,Twitter Web App,0.1,0.25,positive,BillGates,"{'neg': 0.14, 'neu': 0.86, 'pos': 0.0, 'compound': -0.2755}",-0.2755,negative
2022-04-21 22:58:58+00:00,cant reach zero carbon emissions without innovation new series youll meet people cutting edge clean energy earthday,1517276736097906688,255,1834,Twitter Web App,-0.03232323232323231,0.6848484848484849,negative,BillGates,"{'neg': 0.221, 'neu': 0.557, 'pos': 0.223, 'compound': 0.2598}",0.2598,positive
2022-04-21 20:02:00+00:00,interesting article liberias health workers use data provide crucial insights stop diseases spreading,1517232203792453632,170,1433,Twitter Web App,0.25,0.75,positive,BillGates,"{'neg': 0.138, 'neu': 0.692, 'pos': 0.17, 'compound': 0.128}",0.128,positive
2022-04-21 16:58:00+00:00,hope namzi feeling better comics great,1517185895463473158,135,1251,Twitter Web App,0.65,0.625,positive,BillGates,"{'neg': 0.0, 'neu': 0.149, 'pos': 0.851, 'compound': 0.886}",0.886,positive
2022-04-20 23:17:41+00:00,one surprises pandemic long took develop effective treatmentsfew people thought would vaccines covid medicines first excerpt new book suggest ways speed things future outbreaks,1516919058024714240,228,1499,Twitter Web App,0.18727272727272726,0.42257575757575766,positive,BillGates,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.6124}",0.6124,positive
2022-04-18 16:41:53+00:00,rocks,1516094679061700622,304,2482,Twitter Web App,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2022-04-15 18:13:54+00:00,one best parts job learning innovators entrepreneurs taking worlds greatest challenges make optimistic worlds ability get netzero carbon emissions,1515030671042830339,431,3130,Twitter Web App,1.0,0.65,positive,BillGates,"{'neg': 0.0, 'neu': 0.495, 'pos': 0.505, 'compound': 0.9231}",0.9231,positive
2022-04-14 20:23:21+00:00,preventing next pandemic cheap itll save lives money long run imf estimates covid cost nearly 14 trillion save trillions spending billions,1514700859082362880,309,1786,Twitter Web App,0.11250000000000002,0.375,positive,BillGates,"{'neg': 0.043, 'neu': 0.706, 'pos': 0.251, 'compound': 0.743}",0.743,positive
2022-04-13 22:47:23+00:00,week got every nerd dreams talk ideas learn others big things believe good ideas collaboration make covid last pandemic plus every day say thanks coming ted talk,1514374717771112448,305,2925,Twitter Web App,0.22499999999999998,0.2416666666666667,positive,BillGates,"{'neg': 0.065, 'neu': 0.682, 'pos': 0.252, 'compound': 0.743}",0.743,positive
2022-04-12 19:42:24+00:00,may 2021 115000 frontline workers died taking care covid patients ted2022 discussed lessons learned help us smarter next time repeat past,1513965778868989953,291,2262,Twitter Web App,-0.125,0.125,negative,BillGates,"{'neg': 0.122, 'neu': 0.576, 'pos': 0.302, 'compound': 0.6486}",0.6486,positive
2022-04-12 19:35:10+00:00,rt make covid19 thelastpandemic need investments disease monitoring research amp development health,1513963959648329732,99,0,Twitter Web App,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2022-04-12 17:41:56+00:00,im excited take stage ted2022 share plan make covid19 last pandemic,1513935462007664641,479,4349,Twitter Web App,0.1875,0.4083333333333333,positive,BillGates,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.5574}",0.5574,positive
2022-04-10 21:40:11+00:00,recently chance check latest devices experiences augmented reality lot fun see far hardware come,1513270642900017154,507,5861,Twitter Web App,0.225,0.5874999999999999,positive,BillGates,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.6486}",0.6486,positive
2022-04-10 01:00:56+00:00,rt ever wonder whether foundation partners give honest feedback leaders like watch newest episod,1512958778752192519,117,0,Twitter Web App,0.6,0.9,positive,BillGates,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.7003}",0.7003,positive
2022-04-08 14:09:09+00:00,solving zero excellent overview complex challenge climate change inspiring look promising solutions im glad got part encourage take look,1512432362595897347,1858,10398,Twitter Media Studio,0.38,0.78,positive,BillGates,"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.9578}",0.9578,positive
2022-04-07 21:27:41+00:00,latest climatereport important reminder work ahead im especially encouraged focus breakthroughs need avoid climate disaster word innovation appears 4989 times,1512180336528031745,213,1693,Twitter Web App,0.3,0.9666666666666667,positive,BillGates,"{'neg': 0.221, 'neu': 0.526, 'pos': 0.252, 'compound': -0.0276}",-0.0276,negative
2022-04-04 15:58:28+00:00,one better tireless advocate improving global health paul,1511010320000577540,133,1310,Twitter Web App,0.25,0.25,positive,BillGates,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.6908}",0.6908,positive
2022-04-03 18:03:24+00:00,bed nets might simple tools theyre one best weapons malaria,1510679375552782339,278,2474,Twitter Web App,0.5,0.32857142857142857,positive,BillGates,"{'neg': 0.192, 'neu': 0.53, 'pos': 0.278, 'compound': 0.3182}",0.3182,positive
2022-04-01 20:33:33+00:00,theres lot learn poop,1509992384771211268,207,1623,Twitter Web App,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2022-04-01 17:55:36+00:00,bono humanitys rock star im fortunate call friend congratulations welldeserved recognition,1509952634114899970,139,1336,Twitter Web App,0.4,0.7,positive,BillGates,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.875}",0.875,positive
2022-04-01 03:25:17+00:00,wild polio virus returning malawi reminds us strong health systems critical ending disease stopping reemergence diseases thought gone preventing new diseases spreading,1509733614572896256,269,1902,Twitter Web App,0.16742424242424242,0.5969696969696969,positive,BillGates,"{'neg': 0.19, 'neu': 0.684, 'pos': 0.125, 'compound': 0.0772}",0.0772,positive
2022-03-31 16:23:53+00:00,young people right late avoid climate disaster,1509567167733194762,242,1905,Twitter Web App,0.028571428571428564,0.5119047619047619,positive,BillGates,"{'neg': 0.558, 'neu': 0.442, 'pos': 0.0, 'compound': -0.743}",-0.743,negative
2022-03-30 17:43:48+00:00,lovely bake ruby deserve paul hollywood handshake one,1509224891903479809,138,1814,Twitter Web App,0.5,0.75,positive,BillGates,"{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.5859}",0.5859,positive
2022-03-30 16:09:35+00:00,enough nostalgia go around john roach true pioneer industry im grateful known,1509201178432720900,107,1245,Twitter Web App,0.175,0.575,positive,BillGates,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7003}",0.7003,positive
2022-03-29 22:46:36+00:00,changing mindsets never easy sudha varghese empowers girls believe see potential greatness,1508938703636361216,308,2005,Twitter Web App,-0.10833333333333334,0.9166666666666667,negative,BillGates,"{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.3412}",-0.3412,negative
2022-03-25 18:39:47+00:00,february 2020 degree optimism world better prepared respond covid19 two years later gathered discuss lessons learned might help us prevent next pandemic,1507427038184894465,282,1748,Twitter Web App,0.16666666666666666,0.16666666666666666,positive,BillGates,"{'neg': 0.0, 'neu': 0.584, 'pos': 0.416, 'compound': 0.8779}",0.8779,positive
2022-03-24 18:35:15+00:00,world without tuberculosis attainable deliver effective diagnostics amp treatment need fully funding global fund get us track end tb save 20 million lives,1507063511536455691,255,1667,Twitter Web App,0.3,0.4,positive,BillGates,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.743}",0.743,positive
2022-03-24 01:47:07+00:00,madeleine albright made history many ways lifetime including first female secretary state today world lost advocate peace visionary believed common humanity,1506809803930099712,239,2278,Twitter Web App,0.1125,0.375,positive,BillGates,"{'neg': 0.085, 'neu': 0.662, 'pos': 0.254, 'compound': 0.6808}",0.6808,positive
2022-03-23 16:55:20+00:00,every day im reminded dads wisdom generosity compassion lives many people influenced inspired around world,1506675977509752832,222,1804,Twitter Web App,0.5,0.5,positive,BillGates,"{'neg': 0.0, 'neu': 0.46, 'pos': 0.54, 'compound': 0.9169}",0.9169,positive
2022-03-22 20:33:21+00:00,sudha varghese runs school bihar india teaches students stand see potential greatness,1506368456588816384,221,1887,Twitter Web App,0.0,1.0,neutral,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2022-03-22 17:55:41+00:00,shumaila rehamani polio vaccinator pakistan talks families community leaders answer questions importance vaccination makes sure every child community protected disease,1506328776149327878,143,1623,Twitter Web App,0.5,0.8888888888888888,positive,BillGates,"{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.7717}",0.7717,positive
2022-03-22 17:55:39+00:00,mamello makhele nursemidwife working improve health care women rural lesotho high rates maternal mortality thanks incredible work many women healthier today lesotho,1506328770126368769,66,706,Twitter Web App,0.352,0.42800000000000005,positive,BillGates,"{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.8402}",0.8402,positive
2022-03-22 17:55:33+00:00,brooke brown 2021 washington state teacher year helps high school seniors explore identity phenomenal teacher kind enough show one favorite lessons teach,1506328745652617218,30,460,Twitter Web App,0.352,0.688,positive,BillGates,"{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.8402}",0.8402,positive
2022-03-22 17:55:33+00:00,kakenya ntaiya founded enable girls education end harmful traditional practices like child marriage story powerful example one persons act bravery spark dramatic change,1506328744302051328,43,492,Twitter Web App,-0.04444444444444443,0.7833333333333333,negative,BillGates,"{'neg': 0.0, 'neu': 0.646, 'pos': 0.354, 'compound': 0.8555}",0.8555,positive
2022-03-22 17:55:33+00:00,ive lucky meet learn many changemakers incredible women continue inspire,1506328742968188933,245,2865,Twitter Web App,0.5777777777777778,0.7444444444444445,positive,BillGates,"{'neg': 0.0, 'neu': 0.542, 'pos': 0.458, 'compound': 0.7759}",0.7759,positive
2022-03-21 16:06:45+00:00,rt ive spent life working agriculture think beyond humanitarian toll im seeing ukraine focus,1505938975990583298,131,0,Twitter Web App,-0.1,0.1,negative,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2022-03-20 23:17:18+00:00,one significant ways dads spirit continues scholarship grants involved foundation one always favorite,1505684940733620224,227,1901,Twitter Web App,0.4375,0.9375,positive,BillGates,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.7506}",0.7506,positive
2022-03-10 17:04:00+00:00,acting funding organizations like help ensure world never experiences hardship pandemic im encouraged new commitments groundbreaking rampd made global pandemic preparedness summit,1501967117201002497,247,1721,Twitter Web App,0.04545454545454545,0.15151515151515152,positive,BillGates,"{'neg': 0.0, 'neu': 0.538, 'pos': 0.462, 'compound': 0.8948}",0.8948,positive
2022-03-09 15:50:11+00:00,crisis always look helpersthe people putting lives line aid refugees victims invasionand support im proud support uns refugee agency urge global community,1501586154440708100,314,2167,Twitter Web App,0.4,0.5,positive,BillGates,"{'neg': 0.201, 'neu': 0.533, 'pos': 0.266, 'compound': 0.2732}",0.2732,positive
2022-03-09 15:50:11+00:00,gutwrenching see people ukraine suffering much world feels especially heavy right day bringing news families torn apart afghanistan ukraine many places,1501586152804925440,431,3991,Twitter Web App,0.1464285714285714,0.5589285714285714,positive,BillGates,"{'neg': 0.212, 'neu': 0.788, 'pos': 0.0, 'compound': -0.6249}",-0.6249,negative
2022-02-23 23:40:31+00:00,im optimistic ability prevent next pandemic learned much covid innovations tremendous,1496631084213157888,396,2791,Twitter Web App,0.17777777777777778,0.39999999999999997,positive,BillGates,"{'neg': 0.0, 'neu': 0.584, 'pos': 0.416, 'compound': 0.5719}",0.5719,positive
2022-02-23 19:00:47+00:00,global fund one best investments global health fully funding programs next 3 years critical ending hiv tb malaria helping ensure covid19 last pandemic,1496560686482472960,260,1632,Twitter Web App,0.16666666666666666,0.19444444444444445,positive,BillGates,"{'neg': 0.076, 'neu': 0.627, 'pos': 0.297, 'compound': 0.7717}",0.7717,positive
2022-02-22 20:39:26+00:00,end day pauls lasting impact found patients loved dearlyall people alive today dedicated life helping,1496223127835389952,112,1228,Twitter Web App,0.26666666666666666,0.4000000000000001,positive,BillGates,"{'neg': 0.0, 'neu': 0.485, 'pos': 0.515, 'compound': 0.8934}",0.8934,positive
