Date&Time,Tweet,Tweet_ID,ReTweet_Count,Favorite_Count,Tweet_Source
2023-02-12 22:29:26+00:00,starship orbital launch attempt soon,1624898503267983360,8094,103709,Twitter for iPhone
2023-02-12 21:12:27+00:00,absolutely twitter also competitor legacy media news fundamentally conflicted,1624879129505026049,2035,39603,Twitter for iPhone
2023-02-12 21:08:44+00:00,,1624878192551948294,114,2770,Twitter for iPhone
2023-02-12 21:02:52+00:00,exactly,1624876714068156416,830,26709,Twitter for iPhone
2023-02-12 21:00:06+00:00,youre smart enough swallow media amp propaganda bs starlink communication backbone ukraine especially front lines almost internet connectivity destroyed enable escalation conflict may lead ww3,1624876021433368578,16008,203372,Twitter for iPhone
2023-02-12 20:49:54+00:00,exactly greatly increase public awareness tesla drive supervised,1624873453949014017,481,10597,Twitter for iPhone
2023-02-12 20:08:27+00:00,seriously,1624863023218450437,1109,29288,Twitter for iPhone
2023-02-12 19:01:54+00:00,work team completed night removed height penalty affecting tweets picsvideo increased recommended tweets better tracking dropped tweets removed filter causing false negatives removed penaltyif user follows author improved reach retweet,1624846272799854592,2762,31288,Twitter for iPhone
2023-02-12 18:37:04+00:00,maybe thats bacteria think encounter water filter,1624840022804529152,436,11115,Twitter for iPhone
2023-02-12 18:34:49+00:00,lol,1624839457395593216,241,6679,Twitter for iPhone
2023-02-12 18:34:07+00:00,dont worry friends mine stopping,1624839280270131200,53178,718437,Twitter for iPhone
2023-02-12 18:21:51+00:00,,1624836193874747395,268,8065,Twitter for iPhone
2023-02-12 10:00:23+00:00,exactly,1624709994657779714,678,19110,Twitter for iPhone
2023-02-12 08:57:08+00:00,,1624694079379640320,149,3221,Twitter for iPhone
2023-02-12 08:54:48+00:00,thats pretty much exactly look like searching snacks 2am,1624693493997387776,322,13387,Twitter for iPhone
2023-02-12 08:53:07+00:00,v113 single stack goes limited beta week probably 1132 wide release north america adapt eu roads amp submit regulators 90 weve done far na applies ww,1624693067143069702,588,6575,Twitter for iPhone
2023-02-12 08:21:15+00:00,,1624685050615988224,50812,740591,Twitter for iPhone
2023-02-12 08:03:14+00:00,lol,1624680513205338113,298,8949,Twitter for iPhone
2023-02-12 07:56:23+00:00,giant block lists problematic mess recommendation system amp create ddos vector,1624678792550846464,816,12582,Twitter for iPhone
2023-02-12 07:44:12+00:00,transition using paid blue verified signals otherwise vulnerable bottroll manipulation,1624675724044140545,429,6256,Twitter for iPhone
2023-02-12 07:06:53+00:00,,1624666335564427267,426,21796,Twitter for iPhone
2023-02-12 06:56:30+00:00,anecdotally wasnt loud expected,1624663720155836417,220,5041,Twitter for iPhone
2023-02-12 06:52:15+00:00,yes advertising also needs semantic keywordbased contextually relevant amazingly ads shown twitter searches dont consider search words changing fast possible,1624662652751601665,225,2607,Twitter for iPhone
2023-02-12 06:46:55+00:00,oversized font amp undersized paragraph spacing fixed week,1624661307550240768,2299,38977,Twitter for iPhone
2023-02-12 06:45:14+00:00,long day twitter hq eng team two significant problems mostly addressed 1 fanout service following feed getting overloaded tweeted resulting 95 tweets getting delivered following pulling search aka earlybird,1624660886572126209,10078,124624,Twitter for iPhone
2023-02-12 06:20:34+00:00,rt falcon 9 launches 55 starlink satellites orbit,1624654678511452160,6338,0,Twitter for iPhone
2023-02-12 06:13:21+00:00,rt many high iq people recognize press emotional cultural enforcers become deeply attac,1624652863485149185,4769,0,Twitter for iPhone
2023-02-12 06:13:12+00:00,wellsaid,1624652825136615424,553,10062,Twitter for iPhone
2023-02-12 06:11:48+00:00,true,1624652471166734337,1232,31653,Twitter for iPhone
2023-02-12 05:13:54+00:00,rt watch falcon 9 launch 55 starlink satellites orbit,1624637902574743552,2901,0,Twitter for iPhone
2023-02-12 05:13:49+00:00,rt liftoff,1624637878235197444,3390,0,Twitter for iPhone
2023-02-12 05:04:24+00:00,certainly feels way,1624635509497819136,319,8617,Twitter for iPhone
2023-02-12 04:29:17+00:00,starship super heavy,1624626672464195584,10055,171016,Twitter for iPhone
2023-02-12 02:45:36+00:00,,1624600580974080005,1680,35486,Twitter for iPhone
2023-02-12 02:39:04+00:00,,1624598933908635651,118,2088,Twitter for iPhone
2023-02-12 01:38:11+00:00,,1624583615303786496,420,11066,Twitter for iPhone
2023-02-12 00:21:15+00:00,extremely concerning,1624564250881708034,7303,125868,Twitter for iPhone
2023-02-11 23:21:33+00:00,fundamental reason tesla first new american car company reach sustained positive cash flow since chrysler 100 years ago product compelling enough overcome fundamental cost disadvantage,1624549227908202496,943,15094,Twitter for iPhone
2023-02-11 22:21:08+00:00,exactly,1624534026446077954,365,6509,Twitter for iPhone
2023-02-11 22:19:45+00:00,great tesla solar roof install,1624533677836496896,673,15323,Twitter for iPhone
2023-02-11 21:11:01+00:00,periscope partly live spaces question need bring back even better version vine,1624516379914424320,813,15698,Twitter for iPhone
2023-02-11 20:04:48+00:00,absolutely,1624499714522759168,636,16144,Twitter for iPhone
2023-02-11 19:59:52+00:00,consciousness thought tiny candle vast darkness could easily go anything possible keep flame alive,1624498472895524864,4902,52295,Twitter for iPhone
2023-02-11 16:00:43+00:00,smartest people know actively believe press amazing,1624438288898744328,52391,478123,Twitter for iPhone
2023-02-11 14:33:33+00:00,rt doesnt motivate dont know 33 boosters successfully tested time l,1624416353712238592,2825,0,Twitter for iPhone
2023-02-11 14:28:12+00:00,wapo needs thorough housecleaning,1624415006308859905,4436,50925,Twitter for iPhone
2023-02-11 14:27:09+00:00,beautiful work,1624414741119787008,399,8605,Twitter for iPhone
2023-02-11 14:26:25+00:00,,1624414557312798720,230,5976,Twitter for iPhone
2023-02-11 14:19:33+00:00,test 50 throttle launch attempt next month 90,1624412830446534656,5845,71842,Twitter for iPhone
2023-02-11 13:36:42+00:00,yeah great features,1624402046328909825,349,6184,Twitter for iPhone
2023-02-10 21:41:02+00:00,great decision japan,1624161545512157184,1977,34328,Twitter for iPhone
2023-02-10 21:39:58+00:00,try doritos pyramid scheme,1624161276284006400,706,13805,Twitter for iPhone
2023-02-10 21:00:02+00:00,rt super heavy booster 7 completed full duration static fire test 31 raptor engines producing 79 million lbf thrust 3,1624151226899402753,5748,0,Twitter for iPhone
2023-02-10 20:59:41+00:00,top change requests features,1624151139116789760,3056,61878,Twitter for iPhone
2023-02-10 20:58:55+00:00,,1624150944975044613,350,7977,Twitter for iPhone
2023-02-10 20:55:20+00:00,,1624150045611401221,3487,38340,Twitter for iPhone
2023-02-10 20:11:40+00:00,press heart,1624139055368916993,152,3800,Twitter for iPhone
2023-02-10 18:19:42+00:00,,1624110876159803392,450,12807,Twitter for iPhone
2023-02-10 18:18:57+00:00,sigh,1624110688204627968,668,20363,Twitter for iPhone
2023-02-10 18:11:27+00:00,,1624108803242471424,1462,21772,Twitter for iPhone
2023-02-10 17:41:54+00:00,change look roads,1624101364719837185,2628,65149,Twitter for iPhone
2023-02-10 17:26:46+00:00,legacy blue checks removed soon ones truly corrupt,1624097556119818240,9572,124484,Twitter for iPhone
2023-02-10 17:12:13+00:00,making day life videos,1624093894031056898,5256,66725,Twitter for iPhone
2023-02-10 17:09:24+00:00,,1624093186380673024,633,17674,Twitter for iPhone
2023-02-10 11:37:23+00:00,yeah format terrible update early next week,1624009630778298370,1040,22254,Twitter for iPhone
2023-02-10 01:57:35+00:00,,1623863722262532097,17789,272626,Twitter for iPhone
2023-02-09 23:23:11+00:00,must admit congenitally optimistic spacex amp tesla wouldnt exist otherwise think 5 years possible 10 years highly likely,1623824862673518592,722,9358,Twitter for iPhone
2023-02-09 23:12:19+00:00,one day starship take us mars,1623822130197708802,11446,127908,Twitter for iPhone
2023-02-09 21:20:11+00:00,team turned 1 engine start amp 1 stopped 31 engines fired overall still enough engines reach orbit,1623793909959901184,5863,63414,Twitter for iPhone
2023-02-09 21:15:30+00:00,rt 33 raptor engine static fire attempt soon,1623792730924290049,5746,0,Twitter for iPhone
2023-02-09 21:09:37+00:00,rt first static fire attempt 33 raptor engines booster 7,1623791251236749312,5854,0,Twitter for iPhone
2023-02-09 21:00:10+00:00,attempting starship 33 engine static fire,1623788874899292161,3334,37533,Twitter for iPhone
2023-02-09 20:03:08+00:00,yes,1623774520673972224,513,11461,Twitter for iPhone
2023-02-09 20:03:00+00:00,rt dude bookmarks awesome twitter feature especially preparing twitter spaces want talk pa,1623774484795920384,1316,0,Twitter for iPhone
2023-02-09 18:47:36+00:00,many journalists want shape opinion rather inform,1623755509596835840,20504,180687,Twitter for iPhone
2023-02-09 18:22:11+00:00,legit day 3 point,1623749114524766208,439,11280,Twitter for iPhone
2023-02-09 18:21:23+00:00,,1623748915328872454,171,4329,Twitter for iPhone
2023-02-09 18:20:32+00:00,rt starlink available iceland,1623748700270116864,3655,0,Twitter for iPhone
2023-02-09 08:24:24+00:00,exactly,1623598676416561152,309,4104,Twitter for iPhone
2023-02-09 08:17:05+00:00,engine performed incredible number transformations match mach number,1623596834685091840,612,14140,Twitter for iPhone
2023-02-09 07:57:19+00:00,,1623591862912294912,2373,20196,Twitter for iPhone
2023-02-09 07:51:56+00:00,recommendation algorithm fixed tomorrow,1623590508433125376,10505,149260,Twitter for iPhone
2023-02-09 07:48:10+00:00,woke stasi felt heat today,1623589561103421440,19813,207718,Twitter for iPhone
2023-02-09 05:03:08+00:00,multiple internal amp external issues simultaneously today fully back track later tonight,1623548027612057602,1080,8923,Twitter for iPhone
2023-02-09 04:59:58+00:00,since placed many would indeed surprised lmao,1623547231940018177,5760,59717,Twitter for iPhone
2023-02-09 04:49:54+00:00,pet theory much adderall making people grumpy,1623544699083694081,717,8945,Twitter for iPhone
2023-02-08 23:55:36+00:00,twitter informed turkish government access reenabled shortly,1623470635078012928,25640,318740,Twitter for iPhone
2023-02-08 20:31:02+00:00,concerning,1623419151321817088,1181,17963,Twitter for iPhone
2023-02-08 19:43:21+00:00,true,1623407154819641345,617,19763,Twitter for iPhone
2023-02-08 19:42:41+00:00,reaching understand,1623406984736444416,2321,32934,Twitter for iPhone
2023-02-08 18:18:12+00:00,completely unblemished record,1623385726112104449,1414,32966,Twitter for iPhone
2023-02-08 18:14:16+00:00,times changed,1623384733471358977,2160,56017,Twitter for iPhone
2023-02-08 18:04:53+00:00,,1623382375584632834,192,4546,Twitter for iPhone
2023-02-08 18:04:29+00:00,rt news model best selling vehicle overall california 2022 surpassing toyota camry tesla,1623382273780490240,2947,0,Twitter for iPhone
2023-02-08 18:01:31+00:00,fsd 113 close limited release drove sf amp la yesterday probably 1132 able go wide,1623381526431023105,802,13608,Twitter for iPhone
2023-02-08 08:33:51+00:00,,1623238667987832834,407,13384,Twitter for iPhone
2023-02-08 07:06:29+00:00,cracks every time,1623216683237396481,942,25517,Twitter for iPhone
2023-02-08 05:21:10+00:00,voxel size simulation,1623190177991561219,239,4331,Twitter for iPhone
2023-02-08 05:20:25+00:00,arguably practical limit pi number digits required measure radius universe units planck length,1623189990015369216,1054,14911,Twitter for iPhone
2023-02-08 05:08:44+00:00,plausible,1623187046943580160,478,7736,Twitter for iPhone
2023-02-08 04:50:51+00:00,,1623182547373985793,36547,375986,Twitter for iPhone
2023-02-08 02:49:44+00:00,master plan 3 path fully sustainable energy future earth presented march 1 future bright,1623152067547394050,19574,154497,Twitter for iPhone
2023-02-08 01:03:49+00:00,rt spacex starlink est agora disponvel em todo brasil permitindo que os clientes solicitem servio em todo pas,1623125413613674496,2356,0,Twitter for iPhone
2023-02-08 01:03:17+00:00,,1623125279773446145,23614,373921,Twitter for iPhone
2023-02-07 23:50:38+00:00,,1623106997490163713,87,2376,Twitter for iPhone
2023-02-07 20:40:01+00:00,wow stengel explicitly saying gec deceiving american public thats propaganda means forgot mention gec used sway us elections,1623059025075261443,8778,36392,Twitter for iPhone
2023-02-07 18:49:29+00:00,based bias,1623031211269718018,2048,40773,Twitter for iPhone
2023-02-07 17:49:02+00:00,dan,1623015997082071040,318,3849,Twitter for iPhone
2023-02-07 17:47:17+00:00,,1623015554666868737,332,8618,Twitter for iPhone
2023-02-07 17:41:38+00:00,going forward twitter broadly accepting different values rather trying impose specific values world,1623014136258117633,40660,425886,Twitter for iPhone
2023-02-07 17:29:30+00:00,,1623011082465087488,179,4872,Twitter for iPhone
2023-02-07 17:14:59+00:00,fixed policy showing blood profile pic amended clearly showing blood without clicking profile pic intent avoid people forced see gruesome profile pics,1623007428571979777,1682,36061,Twitter for iPhone
2023-02-07 17:03:38+00:00,really arrested kid silly hopefully,1623004573060431872,2250,60239,Twitter for iPhone
2023-02-07 05:25:48+00:00,feel one,1622828957878943745,3911,50065,Twitter for iPhone
2023-02-07 05:13:58+00:00,,1622825979021492229,22491,248799,Twitter for iPhone
2023-02-07 05:06:55+00:00,good point,1622824202087858176,83,1465,Twitter for iPhone
2023-02-07 05:05:03+00:00,bro mostly ate palo alto jack box building zip2 affordable due food hygiene issues subsequently corrected open late night,1622823733651185664,125,1984,Twitter for iPhone
2023-02-07 04:57:28+00:00,,1622821824169127937,195,3409,Twitter for iPhone
2023-02-07 04:26:34+00:00,actual base level maslows hierarchy lack wifi,1622814050240569344,10164,114327,Twitter for iPhone
2023-02-07 04:17:42+00:00,guess people love home improvement,1622811818078109698,320,7494,Twitter for iPhone
2023-02-07 03:00:44+00:00,,1622792446894833664,344,10919,Twitter for iPhone
2023-02-07 02:38:57+00:00,course hed like created,1622786966281654274,891,9182,Twitter for iPhone
2023-02-07 02:36:36+00:00,thats satan nothing worry,1622786376247943168,1117,21287,Twitter for iPhone
2023-02-07 02:35:01+00:00,made humans,1622785976056832000,1437,40828,Twitter for iPhone
2023-02-07 02:19:09+00:00,level luck needed win insane,1622781982202789888,2273,41068,Twitter for iPhone
2023-02-07 02:18:02+00:00,rt deployment amazonas nexus confirmed,1622781702140755969,2971,0,Twitter for iPhone
2023-02-07 02:17:08+00:00,wow,1622781475270840320,1408,68225,Twitter for iPhone
2023-02-07 01:47:44+00:00,end days vibes,1622774077676220416,13619,231725,Twitter for iPhone
2023-02-07 01:44:10+00:00,rtfm,1622773181013696512,2631,28004,Twitter for iPhone
2023-02-07 01:36:49+00:00,rt liftoff,1622771328947458051,3662,0,Twitter for iPhone
2023-02-07 01:21:13+00:00,insane clown posse,1622767403318001664,140,3028,Twitter for iPhone
2023-02-07 00:59:42+00:00,investigate,1622761988580417537,1236,28288,Twitter for iPhone
2023-02-07 00:57:37+00:00,,1622761463692640256,89,2345,Twitter for iPhone
2023-02-07 00:56:16+00:00,almost everywhere go everyone face phone,1622761125719711744,4551,69616,Twitter for iPhone
2023-02-07 00:53:51+00:00,uh oh plot involves using fear pandemic get public demand lockdowns amp controlling gets vaccine masterminded head security un one best games ever,1622760517692448769,3054,21051,Twitter for iPhone
2023-02-07 00:51:32+00:00,concerning,1622759934210322432,1949,27446,Twitter for iPhone
2023-02-07 00:44:37+00:00,supposed real,1622758195268669442,6048,63746,Twitter for iPhone
2023-02-07 00:13:41+00:00,yes,1622750409205882881,616,11360,Twitter for iPhone
2023-02-07 00:11:19+00:00,would illegal,1622749812784304129,983,8878,Twitter for iPhone
2023-02-07 00:10:27+00:00,un likely cause rather prevent disinformation,1622749594093330432,18743,127656,Twitter for iPhone
2023-02-07 00:05:22+00:00,havent seen scroll ages use word computer screens,1622748317707821061,678,24320,Twitter for iPhone
2023-02-07 00:01:18+00:00,major problem,1622747293689561089,689,14073,Twitter for iPhone
2023-02-06 23:59:48+00:00,,1622746916999102465,195,4901,Twitter for iPhone
2023-02-06 23:57:32+00:00,oh irony,1622746344019439616,2276,54720,Twitter for iPhone
2023-02-06 23:56:16+00:00,hopefully humanity reach mars 20 years,1622746027152273409,3328,63970,Twitter for iPhone
2023-02-06 23:53:22+00:00,read thread detail,1622745298438176770,6051,23912,Twitter for iPhone
2023-02-06 23:38:30+00:00,everybody dies day,1622741554338177025,955,12343,Twitter for iPhone
2023-02-06 23:36:00+00:00,line fed media,1622740927256182784,3753,42578,Twitter for iPhone
2023-02-06 23:34:51+00:00,threat democracy,1622740637891149825,5523,50040,Twitter for iPhone
2023-02-06 23:32:16+00:00,worst offender us government censorship amp media manipulation obscure agency called gec,1622739987031552002,28493,114804,Twitter for iPhone
2023-02-06 23:28:53+00:00,maybe thats whats meant beyond part,1622739134719590402,496,10871,Twitter for iPhone
2023-02-06 21:49:51+00:00,oblivious danger,1622714213876498432,3458,51972,Twitter for iPhone
2023-02-06 21:28:53+00:00,,1622708936863350793,221,5044,Twitter for iPhone
2023-02-06 21:22:43+00:00,,1622707384438194197,818,17836,Twitter for iPhone
2023-02-06 18:46:46+00:00,hopefully starship year,1622668136834113563,3026,36085,Twitter for iPhone
2023-02-06 18:45:04+00:00,,1622667709887520804,526,6646,Twitter for iPhone
2023-02-06 16:24:57+00:00,please correct numbers,1622632449032200192,150,2455,Twitter for iPhone
2023-02-06 16:06:43+00:00,,1622627861013180417,3209,37481,Twitter for iPhone
2023-02-06 16:04:49+00:00,,1622627382078185473,451,14999,Twitter for iPhone
2023-02-06 15:55:29+00:00,concerning,1622625034538811395,1401,33732,Twitter for iPhone
2023-02-06 15:14:55+00:00,good,1622614826101997568,367,11531,Twitter for iPhone
2023-02-06 05:04:45+00:00,tragic loss life,1622461270573125632,3689,70271,Twitter for iPhone
2023-02-06 03:41:10+00:00,starlink approved turkish government yet spacex send soon approved,1622440235203264517,15941,169036,Twitter for iPhone
2023-02-06 01:42:07+00:00,,1622410277974118401,1378,22593,Twitter for iPhone
2023-02-06 00:06:36+00:00,,1622386236991148034,694,14337,Twitter for iPhone
2023-02-05 23:23:52+00:00,thanks,1622375485362651137,230,6135,Twitter for iPhone
2023-02-05 23:22:47+00:00,think fixed bug today please lmk youre still seeing,1622375212397240322,921,18434,Twitter for iPhone
2023-02-05 23:14:53+00:00,attempt launch march success far certain excitement guaranteed,1622373225438089216,2027,43274,Twitter for iPhone
2023-02-05 23:12:51+00:00,,1622372713401651202,325,9883,Twitter for iPhone
2023-02-05 23:12:04+00:00,extra clear twitter definitely financially healthy yet trending lots work still needed get,1622372516080635905,4459,84591,Twitter for iPhone
2023-02-05 19:38:49+00:00,,1622318847641411584,399,8885,Twitter for iPhone
2023-02-05 19:28:08+00:00,rt starlink funziona perfettamente tim ha numerosi problemi e non funziona molte zone del paese un buon momento per passare,1622316161739247616,1195,0,Twitter for iPhone
2023-02-05 18:59:21+00:00,would love waiting government approvals,1622308918159343623,423,7771,Twitter for iPhone
2023-02-05 18:56:19+00:00,posted italian italy may wish primary backup internet connectivity,1622308152380198918,1413,17849,Twitter for iPhone
2023-02-05 18:53:25+00:00,disponibile italia,1622307425226313729,10389,114795,Twitter for iPhone
2023-02-05 18:50:59+00:00,wow,1622306810337050627,1029,24516,Twitter for iPhone
2023-02-05 18:45:21+00:00,im worried,1622305392213590024,8079,236691,Twitter for iPhone
2023-02-05 18:43:42+00:00,daily user count amp total user minutes still strong engagement accounts weirdly low,1622304978487361537,231,3096,Twitter for iPhone
2023-02-05 18:36:39+00:00,thank supporting twitter,1622303205106356227,3762,58180,Twitter for iPhone
2023-02-05 18:31:59+00:00,weve found amp corrected smaller issues something fundamental havent uncovered yet top priority twitter week,1622302030948622344,825,7045,Twitter for iPhone
2023-02-05 18:29:33+00:00,similar,1622301419276476417,169,4150,Twitter for iPhone
2023-02-05 18:22:59+00:00,last 3 months extremely tough save twitter bankruptcy fulfilling essential tesla amp spacex duties wouldnt wish pain anyone twitter still challenges trending breakeven keep public support much appreciated,1622299765848395779,10909,160253,Twitter for iPhone
2023-02-05 15:53:30+00:00,documentaries dangerous way said mj clearly major issues documentary needed,1622262145390972929,438,7419,Twitter for iPhone
2023-02-05 03:57:46+00:00,responding feedback twitter enable light writeonly api bots providing good content free,1622082025166442505,1058,5637,Twitter for iPhone
2023-02-05 03:51:34+00:00,production red light bar,1622080465418043392,2242,80580,Twitter for iPhone
2023-02-05 03:51:02+00:00,probably,1622080331388952578,731,21221,Twitter for iPhone
2023-02-05 03:49:03+00:00,,1622079831000195072,19718,299094,Twitter for iPhone
2023-02-04 22:34:50+00:00,v11 tougher expected significant rearchitecture nns plus many nns replacing c hoping ship v113 end week,1622000758617939969,552,6023,Twitter for iPhone
2023-02-04 22:31:43+00:00,,1621999974161547267,130,3502,Twitter for iPhone
2023-02-04 22:30:55+00:00,hard car build unlike stated publicly cybertruck production starts year,1621999771677245444,3846,75163,Twitter for iPhone
2023-02-04 22:26:43+00:00,,1621998713806721025,9437,144363,Twitter for iPhone
2023-02-04 22:26:14+00:00,,1621998592985632769,211,7398,Twitter for iPhone
2023-02-04 22:25:36+00:00,remaining tests go well attempt starship launch next month,1621998434289942529,1742,31820,Twitter for iPhone
2023-02-04 22:20:52+00:00,420,1621997242268766212,52199,548089,Twitter for iPhone
2023-02-04 22:17:35+00:00,actually happened,1621996414124310528,23069,312129,Twitter for iPhone
2023-02-04 21:57:03+00:00,ordered scam book months ago still arrived starting think could im sure coming soon,1621991249254223878,18614,277985,Twitter for iPhone
2023-02-04 20:57:56+00:00,lacks wit,1621976370447278082,166,2655,Twitter for iPhone
2023-02-04 20:53:34+00:00,petty tech beefs one reasons like site,1621975270755278851,128,2185,Twitter for iPhone
2023-02-04 20:50:54+00:00,,1621974601008926722,338,8658,Twitter for iPhone
2023-02-04 14:59:00+00:00,,1621886041245237253,726,23014,Twitter for iPhone
2023-02-04 14:42:55+00:00,,1621881994375299073,790,21161,Twitter for iPhone
2023-02-04 14:41:25+00:00,fair cop,1621881617978429440,251,5846,Twitter for iPhone
2023-02-04 08:52:05+00:00,,1621793704175362050,618,22058,Twitter for iPhone
2023-02-04 03:58:32+00:00,,1621719831249567744,396,9217,Twitter for iPhone
2023-02-04 03:58:04+00:00,,1621719712429129728,946,36406,Twitter for iPhone
2023-02-04 01:56:17+00:00,,1621689064293339136,851,24310,Twitter for iPhone
2023-02-03 23:44:23+00:00,youre right,1621655873641930752,156,2921,Twitter for iPhone
2023-02-03 23:37:47+00:00,manufactured california,1621654211908997121,1806,38362,Twitter for iPhone
2023-02-03 23:36:45+00:00,thank goodness wisdom people prevailed deeply appreciative jurys unanimous finding innocence tesla 420 takeprivate case,1621653950947799042,18983,265501,Twitter for iPhone
2023-02-03 23:08:33+00:00,rt megapack factory,1621646853203963906,5166,0,Twitter for iPhone
2023-02-03 22:20:24+00:00,absolutely,1621634735582875648,758,14748,Twitter for iPhone
2023-02-03 21:48:27+00:00,truth stranger fiction,1621626697320923136,3606,92487,Twitter for iPhone
2023-02-03 17:04:18+00:00,come front twitter needs creator highly rewarded time amp talent,1621555189806399488,6414,94461,Twitter for iPhone
2023-02-03 16:31:09+00:00,twitters legacy blue verified unfortunately deeply corrupted sunset months,1621546844882079744,958,8658,Twitter for iPhone
2023-02-03 16:23:48+00:00,eligible account must subscriber twitter blue verified,1621544996167122944,4996,67766,Twitter for iPhone
2023-02-03 16:21:49+00:00,starting today twitter share ad revenue creators ads appear reply threads,1621544497388875777,29062,325423,Twitter for iPhone
2023-02-03 15:36:06+00:00,wow,1621532990676533249,861,15409,Twitter for iPhone
2023-02-03 08:33:45+00:00,guess could give verified users access api posts like,1621426702294609921,362,5182,Twitter for iPhone
2023-02-03 06:37:36+00:00,,1621397472756256770,2224,71834,Twitter for iPhone
2023-02-03 00:06:07+00:00,sucks sell much tesla stock sigh,1621298953819131905,907,16499,Twitter for iPhone
2023-02-03 00:04:51+00:00,neither,1621298634573897728,2825,103024,Twitter for iPhone
2023-02-03 00:03:03+00:00,yeah still many small tweaks make better side mirrors removable owner close production design,1621298181941374976,1551,36365,Twitter for iPhone
2023-02-02 23:31:46+00:00,yuh par course,1621290309480247299,169,3188,Twitter for iPhone
2023-02-02 23:30:37+00:00,super appreciate support amp major advertisers amp congrats twitter team,1621290018101948418,1685,40318,Twitter for iPhone
2023-02-02 23:29:12+00:00,progress,1621289664140419072,2781,87018,Twitter for iPhone
2023-02-02 21:31:05+00:00,yeah free api abused badly right bot scammers amp opinion manipulators theres verification process cost easy spin 100k bots bad things 100month api access id verification clean things greatly,1621259936524300289,2110,10105,Twitter for iPhone
2023-02-02 16:44:02+00:00,congrats falcon amp starlink teams,1621187697980375040,4673,53410,Twitter for iPhone
2023-02-02 16:33:15+00:00,reply threads modern forum debates,1621184987348500481,309,4579,Twitter for iPhone
2023-02-02 16:31:53+00:00,true,1621184642782236675,136,2338,Twitter for iPhone
2023-02-02 16:30:44+00:00,turbulent economic times wary using margin loans buy stock,1621184354566406144,13581,172496,Twitter for iPhone
2023-02-02 16:25:53+00:00,effective,1621183130928558080,455,16660,Twitter for iPhone
2023-02-02 16:17:09+00:00,wow,1621180934736461829,666,9989,Twitter for iPhone
2023-02-02 09:05:10+00:00,,1621072222013235200,272,7450,Twitter for iPhone
2023-02-02 09:04:38+00:00,rt falcon 9s first stage landed shortfall gravitas droneship,1621072089922011136,3832,0,Twitter for iPhone
2023-02-02 08:22:47+00:00,humanity takes little earths surface area fit entire population earth new york city one floor,1621061554371436544,7388,44701,Twitter for iPhone
2023-02-02 08:16:45+00:00,,1621060036863868928,627,18752,Twitter for iPhone
2023-02-02 06:10:49+00:00,,1621028346112131073,561,20671,Twitter for iPhone
2023-02-02 06:01:02+00:00,coming,1621025885125222402,3995,119204,Twitter for iPhone
2023-02-02 05:59:12+00:00,helped identify issues system addressed next week,1621025421637857280,3539,64869,Twitter for iPhone
2023-02-02 05:55:20+00:00,interesting,1621024450312564736,89,1667,Twitter for iPhone
2023-02-01 20:07:38+00:00,serious concern,1620876548629999617,6545,295711,Twitter for iPhone
2023-02-01 19:42:42+00:00,something fundamental wrong,1620870276279042048,1631,147964,Twitter for iPhone
2023-02-01 18:49:33+00:00,true,1620856898668072962,63,2726,Twitter for iPhone
2023-02-01 18:48:04+00:00,accurate,1620856525119168512,168,13523,Twitter for iPhone
2023-02-01 18:40:24+00:00,,1620854595579969536,587,48587,Twitter for iPhone
2023-02-01 06:16:47+00:00,things considered better approach imo,1620667460600107009,245,71008,Twitter for iPhone
2023-02-01 06:06:25+00:00,made account private tomorrow morning test whether see private tweets public ones,1620664851663319042,3361,698697,Twitter for iPhone
2023-02-01 05:41:04+00:00,also reviewing ad rev share ads creators tweet replies create interesting thread get paid,1620658469115424769,271,7663,Twitter for iPhone
2023-02-01 05:36:42+00:00,reviewing production beta cybertruck incredible,1620657370811752448,446,58942,Twitter for iPhone
2023-02-01 05:32:41+00:00,something wrong,1620656363117613056,597,55665,Twitter for iPhone
2023-02-01 05:31:00+00:00,youre welcome axed yesterday focus enabling writers add essays attachments tweets combined improvements creator subscriptions fka superfollow able publish directly twitter amp get paid beta version launching next week,1620655936665952256,273,7462,Twitter for iPhone
2023-02-01 05:26:27+00:00,,1620654794519244800,109,10379,Twitter for iPhone
2023-02-01 05:25:00+00:00,,1620654428809469952,64,2567,Twitter for iPhone
2023-02-01 05:24:18+00:00,,1620654251847614464,40,1792,Twitter for iPhone
2023-02-01 05:16:13+00:00,wise words,1620652218235121666,316,21519,Twitter for iPhone
2023-02-01 04:54:01+00:00,,1620646629752868866,1884,12136,Twitter for iPhone
2023-02-01 03:56:47+00:00,business insider real publication,1620632227595051008,698,11467,Twitter for iPhone
2023-02-01 03:52:10+00:00,one constitution,1620631065542156292,733,8860,Twitter for iPhone
2023-02-01 03:42:03+00:00,accurate,1620628518035128320,874,19420,Twitter for iPhone
2023-02-01 03:38:03+00:00,expresses view without shred doubt discordant scientific method,1620627512090058752,1836,116943,Twitter for iPhone
2023-02-01 03:32:38+00:00,investigating,1620626151315210243,197,5974,Twitter for iPhone
2023-01-31 23:35:30+00:00,rt melt snow amp warm cabin ski lift anywhere minutes using tesla app,1620566471553470465,4322,0,Twitter for iPhone
2023-01-31 22:48:12+00:00,wow extremely concerning,1620554568391352320,971,13138,Twitter for iPhone
