Date&Time,Tweet,Tweet_ID,ReTweet_Count,Favorite_Count,Tweet_Source
2022-11-03 21:47:29+00:00,1b people globally still suffer ntds many caused parasites got firsthand look creepy crawlies parasitic museum tokyo understand better address diseases cause,1588286769719808001,223,1876,Twitter Web App
2022-11-03 17:09:17+00:00,years besummit2022 brought together investors policymakers innovators tackle one worlds toughest problems climate change,1588216758175162368,243,1710,Twitter Web App
2022-10-28 16:42:42+00:00,math shouldnt gatekeeper limiting students dreams gateway helping students realize,1586035739229270016,525,3581,Twitter Web App
2022-10-27 19:28:33+00:00,terrapower nextgen nuclear company founded agreed pacificorp study feasibility building five natrium reactors customers,1585715089394782209,363,2799,Twitter Web App
2022-10-26 21:13:42+00:00,great meeting discuss importance funding research address future challenges face global health,1585379166349889542,157,1176,Twitter Web App
2022-10-26 21:13:19+00:00,thank prime minister continued commitment support,1585379068505370624,139,1407,Twitter Web App
2022-10-26 15:44:32+00:00,thrilled see existing partnership strengthen signing mou today global collaboration like power bring clean energy solutions need communities around world,1585296325989453824,165,1245,Twitter Web App
2022-10-26 11:59:36+00:00,im deeply grateful efforts partners like president helped reduce global polio burden 999 prevented estimated 20 million children paralyzed together overcome last hurdles achieve poliofree world,1585239719457103872,449,1889,Twitter Web App
2022-10-25 23:37:29+00:00,testing viruses breathalyzer possible pretty incredible see innovative work happening,1585052961511976960,363,3231,Twitter Web App
2022-10-25 23:31:16+00:00,thank prime minister hosting years grandchallenges meeting support facilitating gathering global leaders help ensure healthier secure world,1585051398043242497,140,1357,Twitter Web App
2022-10-25 21:48:17+00:00,thanks seeing universal al robotics platform action incredible,1585025479416766469,6,103,Twitter Web App
2022-10-25 21:46:51+00:00,thank thoughtful discussion,1585025119906590720,4,19,Twitter Web App
2022-10-25 21:44:52+00:00,one amazing program supported eu together african medicines agency new african union institution strengthen regulatory capacity health security across continent,1585024621950431232,68,623,Twitter Web App
2022-10-25 21:44:52+00:00,thanks great discussion joint efforts advance fight infectious diseases,1585024619710291968,174,1756,Twitter Web App
2022-10-25 13:57:58+00:00,twenty years ago thought grandchallenges gates foundation initiative innovators broader scientific community involved become global movement,1584907122755633153,181,1641,Twitter Web App
2022-10-21 21:43:00+00:00,fantastic learn whove working reduction malaria many disease elimination programs support,1583574597618012161,163,1231,Twitter Web App
2022-10-20 18:27:43+00:00,understand take get zero need start asking 51 billion tons emissions come mastersofscalesummit,1583163067185364997,423,1968,Twitter Web App
2022-10-20 03:21:43+00:00,energy summit officially wrap reaching netzero emissions hardest thing humanity ever done im leaving today increased sense hope,1582935064043655169,107,994,Twitter Web App
2022-10-20 03:20:21+00:00,literally,1582934721444446208,79,1108,Twitter Web App
2022-10-20 03:20:20+00:00,today pretty special able get hands innovative climate tech could help us reach netzero,1582934715798941697,185,2609,Twitter Web App
2022-10-19 21:21:36+00:00,five grand challenges help us consider ways develop comprehensive solutions reduce global emissions thank project art collective creativity bringing life,1582844436232314881,128,1427,Twitter Web App
2022-10-19 21:19:13+00:00,focus art installation display summit cleverly represents five grand challenges electricity manufacturing agriculture transportation buildings,1582843838569549824,67,639,Twitter for iPhone
2022-10-19 21:00:05+00:00,grateful leadership made significant strides climate innovation need breakthroughs,1582839025013993472,82,685,Twitter Web App
2022-10-19 20:50:34+00:00,unrealistic expect people stop traveling plane must scale innovations decarbonize aviation industry help us achieve building worlds first plant turning alcohol sustainable aviation fuel,1582836627839143938,86,601,Twitter Web App
2022-10-19 14:06:28+00:00,yesterday important step toward poliofree world 26 billion committed help protect millions children thank many donors pledged support lets keep momentum endpolio together,1582734932983836672,184,1210,Twitter Web App
2022-10-19 03:33:48+00:00,im leaving day 1 besummit2022 feeling optimistic future meeting innovators developing solutions need reach netzero emissions,1582575717312700421,77,954,Twitter Web App
2022-10-19 03:24:22+00:00,rt first day besummit2022 addressed state energy transition weve five grand cha,1582573343118483456,78,0,Twitter Web App
2022-10-18 20:29:24+00:00,kicking things reviewing besummit2022 activities executive director rodi guidero heres day full learning innovation,1582468912880369664,115,1237,Twitter Web App
2022-10-18 17:47:33+00:00,runup meeting decided write thoughts state transition zero,1582428182912716801,137,979,Twitter Web App
2022-10-18 17:45:58+00:00,week energy starting annual tradition hosting gathering seattle scientists inventors entrepreneurs public officials corporate leaders around world talk going take get netzero emissions,1582427783149461504,70,661,Twitter Web App
2022-10-18 17:43:12+00:00,believe well able avoid climate disaster ultimate measure success global greenhousegas emissions need go 51 billion tons year 0 next three decades im optimistic get take right steps,1582427087863836673,669,4373,Twitter Web App
2022-10-17 23:01:28+00:00,im beary honored receive adorable bear carrying urgent message endpolio countries convene polio pledging moment vital heed bears message commit consigning polio history,1582144794775629824,391,3350,Twitter Web App
2022-10-17 17:29:12+00:00,loved learning meeting clean global energy demands unlocking access wealth inexpensive clean energy,1582061176787435523,151,1038,Twitter Web App
2022-10-16 23:01:46+00:00,last week sat bloomberg talk remain committed eradicating polio coming together funding efforts like global polio eradication initiative endpolio build healthier world,1581782483338924032,223,1746,Twitter Web App
2022-10-16 17:50:58+00:00,rt world made promise endpolio good one live fear preventable disease gates fou,1581704268582899713,189,0,Twitter Web App
2022-10-15 18:03:30+00:00,indias success poliovirus showed world endpolio perseverance collaboration vital 1300 leading global experts urged world recommit ending polio,1581345032359276544,203,1542,Twitter Web App
2022-10-14 19:15:55+00:00,recent case polio new york reminder polio anywhere threat everywhere vital world lose sight goal endpolio good,1581000867943440384,331,2298,Twitter Media Studio
2022-10-14 16:58:39+00:00,great news dr rajiv bahls commitment child maternal health exemplary congratulations appointment,1580966325991919616,112,954,Twitter Web App
2022-10-13 19:27:07+00:00,loved learning exciting research underway convert water carbon dioxide fuels fertilizer,1580641300441071617,195,1578,Twitter Media Studio
2022-10-12 22:44:15+00:00,hard even promising lowcarbon technologies make way market energy fellows program empowers earlystage innovators like grow garage deliver solutions world needs get zero emissions,1580328523348078592,146,1025,Twitter Web App
2022-10-09 22:31:36+00:00,progress health climate education driven impatient optimists great read,1579238173833834496,285,1848,Twitter Web App
2022-10-06 17:35:00+00:00,blown away creativity ingenuity meet energy sustainability challenges today future,1578076369053167617,186,1177,Twitter Web App
2022-10-05 19:22:59+00:00,fellows program supports brilliant scientists working earlystage climate technologies last week got meet second cohort fellows learn work theyre help world achieve netzero emissions,1577741156779454464,197,1578,Twitter Web App
2022-10-05 16:27:53+00:00,worldteachersday im thinking mrs caffiere school librarian seattles view ridge elementary 9 years old took wing taught love reading strength day think changed life,1577697090842808320,252,2504,Twitter Web App
2022-10-04 23:45:24+00:00,visit school sustainability im even optimistic develop breakthroughs transform global economy lives planet better,1577444808229986304,283,1892,Twitter Media Studio
2022-10-03 18:04:05+00:00,truly lucky know ric weiland incredible programmer exceptional individual,1576996524285784064,132,1396,Twitter Web App
2022-10-01 18:50:19+00:00,years ive come know bono incredible storyteller friend im excited world see way,1576283383243501569,175,1485,Twitter Web App
2022-09-30 23:25:27+00:00,thanks dedicating career keeping world informed hope restful sabbatical,1575990236785491969,79,868,Twitter Web App
2022-09-30 23:25:26+00:00,world end pandemic also preventing next shares changes seem unrealistic given relentless disappointments past three years substantial social progress always seems unfeasible actually achieved,1575990233622904832,177,1329,Twitter Web App
2022-09-30 19:57:24+00:00,moving story universal power books,1575937878776897537,190,1527,Twitter Web App
2022-09-30 04:40:09+00:00,congratulations incredible run always enjoy fun conversations especially loved playing tennis cape town know youve begun cant wait see next,1575707046187790336,2011,12853,Twitter Web App
2022-09-29 16:57:54+00:00,fun learn new youth world champion favorite pastime heres belated congratulations anshul bhatt,1575530317708161034,188,1836,Twitter Web App
2022-09-28 21:46:50+00:00,leaders like make optimistic future earlier year opportunity meet farwiza impressed work protecting leuser ecosystem indonesia,1575240644599025664,262,1578,Twitter Web App
2022-09-22 21:56:22+00:00,thanks bringing levity serious issue yesterday learned lot better consumers information rebuild trust institutions,1573068713577816067,244,1786,Twitter Web App
